,trace_id,event_id,resource,timestamp,resource
3288,Case289,1,Value 11,2010-09-07 11:44:49+00:00,Value 11
3289,Case289,2,Value 11,2010-09-07 12:39:38+00:00,Value 11
3290,Case316,2,Value 11,2010-09-06 12:27:05+00:00,Value 11
3291,Case316,3,Value 11,2010-09-06 12:28:17+00:00,Value 11
3292,Case476,1,Value 11,2011-04-01 11:42:31+00:00,Value 11
3293,Case476,2,Value 11,2011-04-01 11:42:38+00:00,Value 11
3294,Case476,3,Value 11,2011-04-07 12:40:59+00:00,Value 11
3295,Case476,4,Value 11,2011-04-07 12:41:49+00:00,Value 11
3296,Case490,1,Value 11,2011-07-12 04:52:08+00:00,Value 11
3297,Case490,2,Value 11,2011-07-12 05:16:03+00:00,Value 11
3298,Case607,2,Value 11,2011-06-16 12:20:04+00:00,Value 11
3299,Case607,3,Value 11,2011-06-17 10:19:03+00:00,Value 11
3300,Case607,4,Value 11,2011-06-17 10:20:01+00:00,Value 11
3301,Case662,1,Value 11,2010-09-22 11:58:57+00:00,Value 11
3302,Case662,2,Value 11,2010-09-22 12:21:30+00:00,Value 11
3303,Case665,2,Value 11,2010-09-03 09:07:46+00:00,Value 11
3304,Case665,3,Value 11,2010-09-03 09:11:02+00:00,Value 11
3305,Case750,0,Value 11,2011-01-04 06:53:30+00:00,Value 11
3306,Case750,2,Value 11,2011-01-21 12:23:17+00:00,Value 11
3307,Case750,3,Value 11,2011-01-21 12:23:23+00:00,Value 11
3308,Case815,1,Value 11,2010-09-22 12:27:25+00:00,Value 11
3309,Case815,2,Value 11,2010-09-22 12:27:30+00:00,Value 11
3310,Case991,3,Value 11,2011-06-07 04:36:50+00:00,Value 11
3311,Case991,4,Value 11,2011-06-07 04:36:56+00:00,Value 11
3312,Case1080,0,Value 11,2010-06-09 07:33:30+00:00,Value 11
3313,Case1080,1,Value 11,2010-06-09 07:33:39+00:00,Value 11
3314,Case1080,2,Value 11,2010-06-09 07:34:14+00:00,Value 11
3315,Case1080,3,Value 11,2010-06-09 07:50:30+00:00,Value 11
3316,Case1080,4,Value 11,2010-06-30 12:52:44+00:00,Value 11
3317,Case1080,5,Value 11,2010-06-30 12:54:13+00:00,Value 11
3318,Case1083,2,Value 11,2012-02-28 14:55:56+00:00,Value 11
3319,Case1083,3,Value 11,2012-02-28 14:56:41+00:00,Value 11
3320,Case1111,3,Value 11,2012-12-27 06:16:33+00:00,Value 11
3321,Case1111,4,Value 11,2012-12-27 06:17:41+00:00,Value 11
3322,Case1119,2,Value 11,2011-05-31 12:00:20+00:00,Value 11
3323,Case1124,1,Value 11,2013-02-21 07:04:45+00:00,Value 11
3324,Case1129,3,Value 11,2013-12-11 08:21:24+00:00,Value 11
3325,Case1158,2,Value 11,2011-06-23 06:52:00+00:00,Value 11
3326,Case1158,3,Value 11,2011-06-23 07:00:20+00:00,Value 11
3327,Case1158,4,Value 11,2011-07-21 10:33:50+00:00,Value 11
3328,Case1158,5,Value 11,2011-07-21 10:33:58+00:00,Value 11
3329,Case1284,1,Value 11,2010-05-27 12:48:06+00:00,Value 11
3330,Case1284,2,Value 11,2010-05-27 12:48:15+00:00,Value 11
3331,Case1284,3,Value 11,2010-05-28 06:28:19+00:00,Value 11
3332,Case1340,1,Value 11,2010-07-27 10:41:21+00:00,Value 11
3333,Case1340,2,Value 11,2010-07-27 10:41:28+00:00,Value 11
3334,Case1426,1,Value 11,2010-09-03 05:55:42+00:00,Value 11
3335,Case1426,2,Value 11,2010-09-03 05:56:04+00:00,Value 11
3336,Case1431,3,Value 11,2011-02-08 13:50:57+00:00,Value 11
3337,Case1463,3,Value 11,2011-09-15 09:22:27+00:00,Value 11
3338,Case1494,2,Value 11,2010-09-01 13:05:15+00:00,Value 11
3339,Case1494,3,Value 11,2010-09-01 13:05:28+00:00,Value 11
3340,Case1531,1,Value 11,2012-02-06 13:21:24+00:00,Value 11
3341,Case1531,2,Value 11,2012-02-06 13:30:10+00:00,Value 11
3342,Case1542,1,Value 11,2010-09-22 12:22:24+00:00,Value 11
3343,Case1542,2,Value 11,2010-09-22 12:24:06+00:00,Value 11
3344,Case1545,1,Value 11,2011-04-15 07:37:51+00:00,Value 11
3345,Case1545,2,Value 11,2011-04-15 07:38:22+00:00,Value 11
3346,Case1561,1,Value 11,2010-04-22 04:38:05+00:00,Value 11
3347,Case1561,2,Value 11,2010-05-03 04:08:01+00:00,Value 11
3348,Case1654,1,Value 11,2010-06-09 04:17:23+00:00,Value 11
3349,Case1654,2,Value 11,2010-06-09 04:17:55+00:00,Value 11
3350,Case1670,1,Value 11,2010-07-23 12:40:40+00:00,Value 11
3351,Case1670,2,Value 11,2010-07-23 12:44:43+00:00,Value 11
3352,Case1670,3,Value 11,2010-07-27 11:46:11+00:00,Value 11
3353,Case1670,4,Value 11,2010-07-27 11:46:18+00:00,Value 11
3354,Case1676,0,Value 11,2010-08-11 06:54:54+00:00,Value 11
3355,Case1676,1,Value 11,2010-08-11 06:57:09+00:00,Value 11
3356,Case1676,2,Value 11,2010-08-11 06:57:17+00:00,Value 11
3357,Case1676,3,Value 11,2010-08-11 07:14:58+00:00,Value 11
3358,Case1695,1,Value 11,2010-09-16 11:53:44+00:00,Value 11
3359,Case1695,2,Value 11,2010-09-30 05:28:09+00:00,Value 11
3360,Case1707,3,Value 11,2011-02-11 07:08:55+00:00,Value 11
3361,Case1767,1,Value 11,2011-03-01 13:41:56+00:00,Value 11
3362,Case1767,2,Value 11,2011-03-01 13:42:02+00:00,Value 11
3363,Case1768,1,Value 11,2010-01-22 06:46:15+00:00,Value 11
3364,Case1768,2,Value 11,2010-01-25 11:23:52+00:00,Value 11
3365,Case1774,3,Value 11,2010-06-21 07:43:57+00:00,Value 11
3366,Case1774,4,Value 11,2010-06-21 07:46:55+00:00,Value 11
3367,Case2051,1,Value 11,2010-07-23 12:50:14+00:00,Value 11
3368,Case2072,0,Value 11,2010-03-23 13:08:00+00:00,Value 11
3369,Case2072,1,Value 11,2010-03-23 13:08:15+00:00,Value 11
3370,Case2072,2,Value 11,2010-03-23 13:08:32+00:00,Value 11
3371,Case2072,3,Value 11,2010-03-23 13:27:29+00:00,Value 11
3372,Case2106,0,Value 11,2010-03-26 11:30:45+00:00,Value 11
3373,Case2106,1,Value 11,2010-03-26 11:32:37+00:00,Value 11
3374,Case2106,2,Value 11,2010-03-26 11:32:55+00:00,Value 11
3375,Case2106,3,Value 11,2010-03-26 11:50:27+00:00,Value 11
3376,Case2138,2,Value 11,2010-05-04 13:36:10+00:00,Value 11
3377,Case2175,1,Value 11,2010-07-30 05:02:53+00:00,Value 11
3378,Case2175,2,Value 11,2010-07-30 05:03:02+00:00,Value 11
3379,Case2284,2,Value 11,2011-04-15 07:43:34+00:00,Value 11
3380,Case2284,3,Value 11,2011-04-15 07:48:10+00:00,Value 11
3381,Case2297,0,Value 11,2010-03-10 06:29:54+00:00,Value 11
3382,Case2297,1,Value 11,2010-03-10 06:31:20+00:00,Value 11
3383,Case2297,2,Value 11,2010-03-10 06:31:29+00:00,Value 11
3384,Case2297,3,Value 11,2010-03-23 13:36:12+00:00,Value 11
3385,Case2328,2,Value 11,2012-12-13 11:46:35+00:00,Value 11
3386,Case2439,1,Value 11,2010-07-14 07:18:31+00:00,Value 11
3387,Case2439,2,Value 11,2010-07-22 04:44:36+00:00,Value 11
3388,Case2439,3,Value 11,2010-08-03 12:09:32+00:00,Value 11
3389,Case2439,4,Value 11,2010-08-03 12:09:38+00:00,Value 11
3390,Case2447,2,Value 11,2012-10-18 04:47:56+00:00,Value 11
3391,Case2447,3,Value 11,2012-10-30 14:30:59+00:00,Value 11
3392,Case2483,1,Value 11,2010-10-25 04:15:12+00:00,Value 11
3393,Case2483,3,Value 11,2010-11-02 13:45:59+00:00,Value 11
3394,Case2483,4,Value 11,2010-11-10 07:24:51+00:00,Value 11
3395,Case2500,1,Value 11,2010-09-14 10:22:28+00:00,Value 11
3396,Case2500,3,Value 11,2010-10-14 08:54:47+00:00,Value 11
3397,Case2500,4,Value 11,2010-10-14 08:55:00+00:00,Value 11
3398,Case2560,0,Value 11,2010-08-05 07:35:47+00:00,Value 11
3399,Case2560,1,Value 11,2010-08-09 09:14:04+00:00,Value 11
3400,Case2560,2,Value 11,2010-08-09 09:14:12+00:00,Value 11
3401,Case2703,1,Value 11,2011-02-15 15:03:08+00:00,Value 11
3402,Case2727,2,Value 11,2012-03-23 07:44:30+00:00,Value 11
3403,Case2727,3,Value 11,2012-04-20 11:03:31+00:00,Value 11
3404,Case2727,4,Value 11,2012-04-20 11:03:39+00:00,Value 11
3405,Case2755,1,Value 11,2011-07-14 05:57:33+00:00,Value 11
3406,Case2755,2,Value 11,2011-07-14 06:08:19+00:00,Value 11
3407,Case2767,3,Value 11,2011-03-03 07:31:15+00:00,Value 11
3408,Case2786,0,Value 11,2010-04-21 10:54:59+00:00,Value 11
3409,Case2786,1,Value 11,2010-04-21 10:58:43+00:00,Value 11
3410,Case2786,2,Value 11,2010-04-21 10:58:54+00:00,Value 11
3411,Case2811,1,Value 11,2011-07-18 10:15:15+00:00,Value 11
3412,Case2811,2,Value 11,2011-07-18 10:26:14+00:00,Value 11
3413,Case2819,0,Value 11,2010-08-09 05:34:51+00:00,Value 11
3414,Case2819,1,Value 11,2010-08-09 05:35:27+00:00,Value 11
3415,Case2819,2,Value 11,2010-08-09 13:05:04+00:00,Value 11
3416,Case2835,1,Value 11,2010-06-23 13:46:09+00:00,Value 11
3417,Case2835,2,Value 11,2010-06-23 13:48:50+00:00,Value 11
3418,Case2835,3,Value 11,2010-06-30 12:52:15+00:00,Value 11
3419,Case2835,4,Value 11,2010-06-30 12:52:21+00:00,Value 11
3420,Case2909,4,Value 11,2010-05-27 13:10:43+00:00,Value 11
3421,Case2909,5,Value 11,2010-05-28 04:50:20+00:00,Value 11
3422,Case2909,6,Value 11,2010-05-31 06:45:02+00:00,Value 11
3423,Case2909,7,Value 11,2010-05-31 06:57:35+00:00,Value 11
3424,Case2943,3,Value 11,2011-01-26 13:41:16+00:00,Value 11
3425,Case2971,2,Value 11,2013-02-21 12:51:53+00:00,Value 11
3426,Case3028,1,Value 11,2012-03-22 11:12:04+00:00,Value 11
3427,Case3028,2,Value 11,2012-03-22 11:32:43+00:00,Value 11
3428,Case3028,3,Value 11,2012-04-02 06:30:50+00:00,Value 11
3429,Case3028,4,Value 11,2012-04-06 07:38:16+00:00,Value 11
3430,Case3028,5,Value 11,2012-04-06 07:38:35+00:00,Value 11
3431,Case3120,1,Value 11,2011-10-12 13:39:03+00:00,Value 11
3432,Case3120,2,Value 11,2011-10-12 13:39:16+00:00,Value 11
3433,Case3163,1,Value 11,2010-07-27 10:01:41+00:00,Value 11
3434,Case3163,2,Value 11,2010-07-27 10:21:16+00:00,Value 11
3435,Case3163,3,Value 11,2010-07-28 12:26:39+00:00,Value 11
3436,Case3163,4,Value 11,2010-07-29 06:18:48+00:00,Value 11
3437,Case3163,5,Value 11,2010-07-29 07:52:10+00:00,Value 11
3438,Case3163,6,Value 11,2010-07-30 04:51:46+00:00,Value 11
3439,Case3220,1,Value 11,2011-08-03 04:13:42+00:00,Value 11
3440,Case3220,2,Value 11,2011-09-09 06:28:02+00:00,Value 11
3441,Case3245,2,Value 11,2012-06-22 12:19:55+00:00,Value 11
3442,Case3266,1,Value 11,2010-08-10 11:21:31+00:00,Value 11
3443,Case3266,2,Value 11,2010-08-10 12:13:46+00:00,Value 11
3444,Case3268,1,Value 11,2012-07-09 12:53:00+00:00,Value 11
3445,Case3268,2,Value 11,2012-07-09 12:53:27+00:00,Value 11
3446,Case3294,2,Value 11,2013-02-07 07:53:45+00:00,Value 11
3447,Case3294,3,Value 11,2013-02-21 12:48:34+00:00,Value 11
3448,Case3294,4,Value 11,2013-02-21 12:49:07+00:00,Value 11
3449,Case3328,1,Value 11,2012-07-10 13:00:22+00:00,Value 11
3450,Case3328,2,Value 11,2012-07-10 13:00:36+00:00,Value 11
3451,Case3334,2,Value 11,2013-05-15 10:46:01+00:00,Value 11
3452,Case3368,1,Value 11,2010-05-27 12:48:52+00:00,Value 11
3453,Case3368,2,Value 11,2010-05-28 06:05:02+00:00,Value 11
3454,Case3389,0,Value 11,2010-03-09 07:08:53+00:00,Value 11
3455,Case3389,1,Value 11,2010-03-09 07:09:07+00:00,Value 11
3456,Case3389,2,Value 11,2010-03-09 07:42:22+00:00,Value 11
3457,Case3394,1,Value 11,2012-05-04 05:31:43+00:00,Value 11
3458,Case3394,2,Value 11,2012-05-04 06:28:51+00:00,Value 11
3459,Case3398,2,Value 11,2013-03-08 06:32:21+00:00,Value 11
3460,Case3423,1,Value 11,2011-07-05 11:52:10+00:00,Value 11
3461,Case3423,2,Value 11,2011-07-05 11:59:33+00:00,Value 11
3462,Case3423,4,Value 11,2011-07-21 10:26:15+00:00,Value 11
3463,Case3423,5,Value 11,2011-07-21 10:28:48+00:00,Value 11
3464,Case3434,2,Value 11,2012-05-16 09:56:59+00:00,Value 11
3465,Case3434,3,Value 11,2012-05-18 04:06:16+00:00,Value 11
3466,Case3434,4,Value 11,2012-05-18 04:07:38+00:00,Value 11
3467,Case3523,3,Value 11,2010-09-21 09:13:56+00:00,Value 11
3468,Case3541,0,Value 11,2010-05-31 12:57:02+00:00,Value 11
3469,Case3541,1,Value 11,2010-05-31 12:57:57+00:00,Value 11
3470,Case3541,2,Value 11,2010-05-31 12:58:03+00:00,Value 11
3471,Case3541,3,Value 11,2010-05-31 12:58:56+00:00,Value 11
3472,Case3566,1,Value 11,2010-05-27 12:59:18+00:00,Value 11
3473,Case3615,0,Value 11,2010-05-17 11:11:52+00:00,Value 11
3474,Case3615,1,Value 11,2010-05-17 11:12:13+00:00,Value 11
3475,Case3615,2,Value 11,2010-05-17 11:12:58+00:00,Value 11
3476,Case3615,3,Value 11,2010-05-17 11:14:12+00:00,Value 11
3477,Case3621,0,Value 11,2010-11-10 11:08:58+00:00,Value 11
3478,Case3621,1,Value 11,2010-11-10 11:09:10+00:00,Value 11
3479,Case3621,2,Value 11,2010-11-10 11:11:56+00:00,Value 11
3480,Case3621,3,Value 11,2010-11-11 08:55:27+00:00,Value 11
3481,Case3674,1,Value 11,2013-05-30 05:29:20+00:00,Value 11
3482,Case3674,2,Value 11,2013-06-19 04:41:13+00:00,Value 11
3483,Case3717,1,Value 11,2011-03-02 13:04:57+00:00,Value 11
3484,Case3717,2,Value 11,2011-03-02 13:08:02+00:00,Value 11
3485,Case3743,2,Value 11,2011-10-18 08:09:04+00:00,Value 11
3486,Case3789,2,Value 11,2012-04-06 04:40:09+00:00,Value 11
3487,Case3789,3,Value 11,2012-04-10 10:30:35+00:00,Value 11
3488,Case3789,4,Value 11,2012-04-10 10:31:10+00:00,Value 11
3489,Case3827,1,Value 11,2010-11-18 09:15:28+00:00,Value 11
3490,Case3827,2,Value 11,2010-11-18 09:52:25+00:00,Value 11
3491,Case3866,1,Value 11,2010-04-02 05:04:00+00:00,Value 11
3492,Case3866,2,Value 11,2010-04-02 05:04:25+00:00,Value 11
3493,Case3883,0,Value 11,2010-03-17 07:03:18+00:00,Value 11
3494,Case3883,1,Value 11,2010-03-17 07:04:13+00:00,Value 11
3495,Case3883,2,Value 11,2010-03-17 07:04:20+00:00,Value 11
3496,Case3883,3,Value 11,2010-03-17 07:09:08+00:00,Value 11
3497,Case3917,2,Value 11,2010-09-01 12:03:24+00:00,Value 11
3498,Case3917,3,Value 11,2010-09-01 12:05:55+00:00,Value 11
3499,Case3978,0,Value 11,2010-04-29 12:19:12+00:00,Value 11
3500,Case3978,1,Value 11,2010-04-29 12:19:26+00:00,Value 11
3501,Case3978,2,Value 11,2010-04-30 12:02:27+00:00,Value 11
3502,Case3978,3,Value 11,2010-05-04 04:20:04+00:00,Value 11
3503,Case4033,1,Value 11,2010-09-22 12:43:05+00:00,Value 11
3504,Case4033,2,Value 11,2010-09-22 12:45:26+00:00,Value 11
3505,Case4047,0,Value 11,2010-11-08 13:58:27+00:00,Value 11
3506,Case4047,1,Value 11,2010-11-08 13:58:58+00:00,Value 11
3507,Case4047,2,Value 11,2010-11-08 14:01:55+00:00,Value 11
3508,Case4047,3,Value 11,2010-11-08 14:02:02+00:00,Value 11
3509,Case4077,0,Value 11,2010-03-15 08:35:48+00:00,Value 11
3510,Case4077,1,Value 11,2010-03-15 08:35:57+00:00,Value 11
3511,Case4077,2,Value 11,2010-03-15 08:36:06+00:00,Value 11
3512,Case4077,3,Value 11,2010-03-15 09:12:05+00:00,Value 11
3513,Case4143,0,Value 11,2010-04-12 09:55:33+00:00,Value 11
3514,Case4143,1,Value 11,2010-04-12 09:56:48+00:00,Value 11
3515,Case4143,2,Value 11,2010-04-12 09:56:56+00:00,Value 11
3516,Case4143,3,Value 11,2010-04-12 10:00:32+00:00,Value 11
3517,Case4179,2,Value 11,2011-03-01 05:59:58+00:00,Value 11
3518,Case4179,3,Value 11,2011-03-01 06:06:13+00:00,Value 11
3519,Case4346,1,Value 11,2011-02-18 08:25:52+00:00,Value 11
3520,Case4346,2,Value 11,2011-02-18 08:31:02+00:00,Value 11
3521,Case4366,1,Value 11,2010-11-11 07:09:06+00:00,Value 11
3522,Case4366,2,Value 11,2010-11-11 07:11:07+00:00,Value 11
3523,Case4428,0,Value 11,2010-08-13 06:14:03+00:00,Value 11
3524,Case4428,1,Value 11,2010-08-13 06:24:35+00:00,Value 11
3525,Case4428,2,Value 11,2010-09-03 08:51:45+00:00,Value 11
3526,Case9,0,Value 12,2010-05-07 10:02:21+00:00,Value 12
3527,Case9,1,Value 12,2010-05-07 10:02:34+00:00,Value 12
3528,Case9,3,Value 12,2010-05-25 12:35:44+00:00,Value 12
3529,Case46,2,Value 12,2012-11-15 11:33:59+00:00,Value 12
3530,Case46,3,Value 12,2012-11-16 09:37:21+00:00,Value 12
3531,Case46,4,Value 12,2012-12-14 12:20:49+00:00,Value 12
3532,Case48,0,Value 12,2010-12-01 11:42:59+00:00,Value 12
3533,Case53,2,Value 12,2010-10-28 12:12:55+00:00,Value 12
3534,Case53,3,Value 12,2010-10-28 12:12:55+00:00,Value 12
3535,Case53,4,Value 12,2010-10-29 10:42:01+00:00,Value 12
3536,Case90,1,Value 12,2010-03-17 07:02:03+00:00,Value 12
3537,Case90,2,Value 12,2010-03-17 07:49:51+00:00,Value 12
3538,Case108,1,Value 12,2011-01-24 07:21:26+00:00,Value 12
3539,Case108,2,Value 12,2011-01-26 06:12:39+00:00,Value 12
3540,Case113,0,Value 12,2010-05-06 12:51:48+00:00,Value 12
3541,Case113,2,Value 12,2010-05-25 10:48:24+00:00,Value 12
3542,Case113,3,Value 12,2010-05-25 11:11:28+00:00,Value 12
3543,Case173,2,Value 12,2010-11-16 10:58:01+00:00,Value 12
3544,Case173,3,Value 12,2010-11-16 11:01:14+00:00,Value 12
3545,Case181,1,Value 12,2011-09-30 10:14:19+00:00,Value 12
3546,Case240,2,Value 12,2011-08-10 09:43:40+00:00,Value 12
3547,Case272,2,Value 12,2012-02-01 09:28:32+00:00,Value 12
3548,Case272,3,Value 12,2012-02-28 15:21:41+00:00,Value 12
3549,Case278,1,Value 12,2010-05-25 12:38:49+00:00,Value 12
3550,Case286,1,Value 12,2013-04-29 06:35:06+00:00,Value 12
3551,Case286,2,Value 12,2013-05-31 13:02:09+00:00,Value 12
3552,Case301,3,Value 12,2010-05-06 11:36:41+00:00,Value 12
3553,Case301,4,Value 12,2010-05-06 13:06:08+00:00,Value 12
3554,Case301,5,Value 12,2010-05-07 09:17:30+00:00,Value 12
3555,Case301,6,Value 12,2010-05-07 09:17:43+00:00,Value 12
3556,Case329,1,Value 12,2011-11-02 06:42:11+00:00,Value 12
3557,Case329,2,Value 12,2011-11-02 06:43:41+00:00,Value 12
3558,Case329,4,Value 12,2011-11-17 06:53:58+00:00,Value 12
3559,Case347,0,Value 12,2011-08-01 05:02:40+00:00,Value 12
3560,Case398,2,Value 12,2012-02-01 09:39:56+00:00,Value 12
3561,Case398,3,Value 12,2012-02-28 15:22:35+00:00,Value 12
3562,Case408,1,Value 12,2013-01-28 12:10:24+00:00,Value 12
3563,Case422,1,Value 12,2011-01-10 06:15:19+00:00,Value 12
3564,Case422,2,Value 12,2011-01-10 06:16:46+00:00,Value 12
3565,Case428,1,Value 12,2010-10-12 06:58:32+00:00,Value 12
3566,Case428,2,Value 12,2010-10-12 06:59:33+00:00,Value 12
3567,Case525,4,Value 12,2013-08-01 12:37:21+00:00,Value 12
3568,Case547,4,Value 12,2010-08-10 09:41:37+00:00,Value 12
3569,Case547,5,Value 12,2010-08-10 09:42:18+00:00,Value 12
3570,Case548,2,Value 12,2011-05-20 07:47:49+00:00,Value 12
3571,Case548,3,Value 12,2011-05-24 06:29:19+00:00,Value 12
3572,Case563,1,Value 12,2011-05-18 12:17:52+00:00,Value 12
3573,Case563,2,Value 12,2011-05-19 10:13:15+00:00,Value 12
3574,Case564,2,Value 12,2011-06-17 05:50:28+00:00,Value 12
3575,Case615,0,Value 12,2011-09-01 04:15:15+00:00,Value 12
3576,Case615,1,Value 12,2011-09-01 04:15:49+00:00,Value 12
3577,Case615,2,Value 12,2011-09-13 04:50:31+00:00,Value 12
3578,Case617,1,Value 12,2010-11-16 12:22:57+00:00,Value 12
3579,Case617,2,Value 12,2010-11-17 07:05:25+00:00,Value 12
3580,Case625,1,Value 12,2010-04-20 04:20:23+00:00,Value 12
3581,Case625,2,Value 12,2010-04-22 11:28:57+00:00,Value 12
3582,Case651,1,Value 12,2010-04-09 12:48:44+00:00,Value 12
3583,Case651,3,Value 12,2010-04-21 06:43:37+00:00,Value 12
3584,Case660,2,Value 12,2012-02-01 09:15:21+00:00,Value 12
3585,Case660,3,Value 12,2012-02-15 14:18:43+00:00,Value 12
3586,Case660,4,Value 12,2012-02-27 07:19:36+00:00,Value 12
3587,Case690,0,Value 12,2010-09-28 05:44:18+00:00,Value 12
3588,Case703,1,Value 12,2010-06-10 04:20:57+00:00,Value 12
3589,Case703,2,Value 12,2010-06-10 04:22:51+00:00,Value 12
3590,Case703,3,Value 12,2010-06-14 10:01:25+00:00,Value 12
3591,Case703,4,Value 12,2010-06-14 10:01:35+00:00,Value 12
3592,Case735,0,Value 12,2010-08-04 05:30:30+00:00,Value 12
3593,Case764,1,Value 12,2011-11-24 12:20:25+00:00,Value 12
3594,Case764,2,Value 12,2011-11-24 12:23:50+00:00,Value 12
3595,Case798,0,Value 12,2010-08-10 04:33:33+00:00,Value 12
3596,Case806,2,Value 12,2012-02-28 15:09:42+00:00,Value 12
3597,Case806,3,Value 12,2012-03-19 06:29:33+00:00,Value 12
3598,Case808,0,Value 12,2010-04-07 12:30:47+00:00,Value 12
3599,Case808,1,Value 12,2010-04-07 12:31:32+00:00,Value 12
3600,Case808,2,Value 12,2010-04-07 12:37:17+00:00,Value 12
3601,Case808,3,Value 12,2010-04-09 12:16:50+00:00,Value 12
3602,Case821,2,Value 12,2012-11-30 06:37:17+00:00,Value 12
3603,Case830,2,Value 12,2010-09-08 13:17:13+00:00,Value 12
3604,Case830,3,Value 12,2010-09-08 13:21:08+00:00,Value 12
3605,Case874,0,Value 12,2011-09-05 12:03:00+00:00,Value 12
3606,Case874,1,Value 12,2011-09-06 12:55:56+00:00,Value 12
3607,Case874,2,Value 12,2011-09-06 12:55:57+00:00,Value 12
3608,Case931,1,Value 12,2012-02-28 15:09:58+00:00,Value 12
3609,Case931,2,Value 12,2012-02-28 15:12:09+00:00,Value 12
3610,Case938,3,Value 12,2012-08-07 05:58:49+00:00,Value 12
3611,Case965,2,Value 12,2010-09-29 06:57:47+00:00,Value 12
3612,Case965,3,Value 12,2010-10-01 06:01:24+00:00,Value 12
3613,Case965,4,Value 12,2010-10-01 06:54:21+00:00,Value 12
3614,Case975,2,Value 12,2012-03-05 14:52:14+00:00,Value 12
3615,Case975,3,Value 12,2012-03-05 14:52:15+00:00,Value 12
3616,Case986,1,Value 12,2013-04-29 04:50:34+00:00,Value 12
3617,Case986,2,Value 12,2013-04-29 05:41:33+00:00,Value 12
3618,Case986,3,Value 12,2013-05-10 04:24:20+00:00,Value 12
3619,Case992,0,Value 12,2010-08-11 09:32:48+00:00,Value 12
3620,Case999,1,Value 12,2013-02-25 09:37:20+00:00,Value 12
3621,Case999,2,Value 12,2013-03-14 14:24:30+00:00,Value 12
3622,Case1007,2,Value 12,2012-11-12 06:37:18+00:00,Value 12
3623,Case1085,0,Value 12,2010-09-30 06:29:04+00:00,Value 12
3624,Case1085,1,Value 12,2010-10-04 05:40:12+00:00,Value 12
3625,Case1085,2,Value 12,2010-10-04 05:41:36+00:00,Value 12
3626,Case1097,5,Value 12,2010-05-06 10:36:31+00:00,Value 12
3627,Case1118,0,Value 12,2011-09-05 11:28:02+00:00,Value 12
3628,Case1141,0,Value 12,2010-08-11 09:41:35+00:00,Value 12
3629,Case1180,1,Value 12,2010-08-09 06:34:20+00:00,Value 12
3630,Case1180,2,Value 12,2010-08-09 06:34:30+00:00,Value 12
3631,Case1180,3,Value 12,2010-08-10 13:06:20+00:00,Value 12
3632,Case1180,4,Value 12,2010-08-10 13:07:04+00:00,Value 12
3633,Case1191,3,Value 12,2010-02-25 14:56:34+00:00,Value 12
3634,Case1191,4,Value 12,2010-02-26 07:09:32+00:00,Value 12
3635,Case1207,2,Value 12,2011-05-18 07:43:36+00:00,Value 12
3636,Case1207,3,Value 12,2011-05-24 06:31:18+00:00,Value 12
3637,Case1305,2,Value 12,2013-04-22 05:23:20+00:00,Value 12
3638,Case1351,1,Value 12,2010-06-10 08:14:25+00:00,Value 12
3639,Case1351,3,Value 12,2010-07-01 06:20:34+00:00,Value 12
3640,Case1369,0,Value 12,2011-08-10 06:57:40+00:00,Value 12
3641,Case1411,4,Value 12,2011-03-18 06:30:16+00:00,Value 12
3642,Case1413,3,Value 12,2011-05-30 04:46:18+00:00,Value 12
3643,Case1428,1,Value 12,2010-09-24 11:03:13+00:00,Value 12
3644,Case1428,2,Value 12,2010-09-24 11:03:42+00:00,Value 12
3645,Case1428,3,Value 12,2010-09-24 11:03:42+00:00,Value 12
3646,Case1428,5,Value 12,2010-09-24 11:04:12+00:00,Value 12
3647,Case1428,6,Value 12,2010-09-24 11:04:12+00:00,Value 12
3648,Case1454,2,Value 12,2010-10-29 10:39:35+00:00,Value 12
3649,Case1490,0,Value 12,2011-08-09 04:34:19+00:00,Value 12
3650,Case1490,1,Value 12,2011-08-09 09:43:14+00:00,Value 12
3651,Case1530,2,Value 12,2011-07-08 09:25:13+00:00,Value 12
3652,Case1530,3,Value 12,2011-07-08 09:26:33+00:00,Value 12
3653,Case1535,2,Value 12,2013-07-15 07:02:09+00:00,Value 12
3654,Case1557,0,Value 12,2010-08-10 04:35:43+00:00,Value 12
3655,Case1577,3,Value 12,2013-04-29 05:44:36+00:00,Value 12
3656,Case1577,4,Value 12,2013-05-10 04:18:08+00:00,Value 12
3657,Case1601,1,Value 12,2012-04-05 04:30:00+00:00,Value 12
3658,Case1601,2,Value 12,2012-04-05 13:03:45+00:00,Value 12
3659,Case1617,2,Value 12,2010-09-01 12:17:42+00:00,Value 12
3660,Case1617,3,Value 12,2010-09-01 12:17:50+00:00,Value 12
3661,Case1651,3,Value 12,2011-05-17 11:13:12+00:00,Value 12
3662,Case1662,3,Value 12,2010-10-29 09:52:30+00:00,Value 12
3663,Case1740,2,Value 12,2011-02-14 08:37:16+00:00,Value 12
3664,Case1740,3,Value 12,2011-02-14 08:42:35+00:00,Value 12
3665,Case1742,2,Value 12,2012-04-19 06:47:16+00:00,Value 12
3666,Case1744,1,Value 12,2011-03-02 07:13:57+00:00,Value 12
