case_len,CAT_activity_0,CAT_activity_1,CAT_activity_2,CAT_activity_3,CAT_activity_4,CAT_activity_5,CAT_activity_6,CAT_activity_7,CAT_activity_8,CAT_activity_9,CAT_activity_10,CAT_activity_11,CAT_activity_12,CAT_activity_13,CAT_activity_14,CAT_activity_15,CAT_activity_16,CAT_activity_17,CAT_activity_18,CAT_activity_19,CAT_activity_20,CAT_activity_21,CAT_activity_22,CAT_activity_23,CAT_activity_24,CAT_activity_25,CAT_activity_26,CAT_activity_27,CAT_activity_28,CAT_activity_29,CAT_activity_30,CAT_activity_31,CAT_activity_32,CAT_activity_33,CAT_activity_34,CAT_activity_35,CAT_activity_36,CAT_activity_37,CAT_activity_38,CAT_activity_39,CAT_activity_40,CAT_activity_41,CAT_activity_42,CAT_activity_43,CAT_activity_44,CAT_activity_45,CAT_activity_46,CAT_activity_47,CAT_activity_48,CAT_activity_49,CAT_activity_50,CAT_activity_51,CAT_activity_52,CAT_activity_53,CAT_activity_54,CAT_activity_55,CAT_activity_56,CAT_activity_57,CAT_activity_58,CAT_activity_59,CAT_activity_60,CAT_activity_61,CAT_activity_62,CAT_activity_63,CAT_resource_0,CAT_resource_1,CAT_resource_2,CAT_resource_3,CAT_resource_4,CAT_resource_5,CAT_resource_6,CAT_resource_7,CAT_resource_8,CAT_resource_9,CAT_resource_10,CAT_resource_11,CAT_resource_12,CAT_resource_13,CAT_resource_14,CAT_resource_15,CAT_resource_16,CAT_resource_17,CAT_resource_18,CAT_resource_19,CAT_resource_20,CAT_resource_21,CAT_resource_22,CAT_resource_23,CAT_resource_24,CAT_resource_25,CAT_resource_26,CAT_resource_27,CAT_resource_28,CAT_resource_29,CAT_resource_30,CAT_resource_31,CAT_resource_32,CAT_resource_33,CAT_resource_34,CAT_resource_35,CAT_resource_36,CAT_resource_37,CAT_resource_38,CAT_resource_39,CAT_resource_40,CAT_resource_41,CAT_resource_42,CAT_resource_43,CAT_resource_44,CAT_resource_45,CAT_resource_46,CAT_resource_47,CAT_resource_48,CAT_resource_49,CAT_resource_50,CAT_resource_51,CAT_resource_52,CAT_resource_53,CAT_resource_54,CAT_resource_55,CAT_resource_56,CAT_resource_57,CAT_resource_58,CAT_resource_59,CAT_resource_60,CAT_resource_61,CAT_resource_62,CAT_resource_63,CONT_timestamp_Relative_elapsed_0,CONT_timestamp_Relative_elapsed_1,CONT_timestamp_Relative_elapsed_2,CONT_timestamp_Relative_elapsed_3,CONT_timestamp_Relative_elapsed_4,CONT_timestamp_Relative_elapsed_5,CONT_timestamp_Relative_elapsed_6,CONT_timestamp_Relative_elapsed_7,CONT_timestamp_Relative_elapsed_8,CONT_timestamp_Relative_elapsed_9,CONT_timestamp_Relative_elapsed_10,CONT_timestamp_Relative_elapsed_11,CONT_timestamp_Relative_elapsed_12,CONT_timestamp_Relative_elapsed_13,CONT_timestamp_Relative_elapsed_14,CONT_timestamp_Relative_elapsed_15,CONT_timestamp_Relative_elapsed_16,CONT_timestamp_Relative_elapsed_17,CONT_timestamp_Relative_elapsed_18,CONT_timestamp_Relative_elapsed_19,CONT_timestamp_Relative_elapsed_20,CONT_timestamp_Relative_elapsed_21,CONT_timestamp_Relative_elapsed_22,CONT_timestamp_Relative_elapsed_23,CONT_timestamp_Relative_elapsed_24,CONT_timestamp_Relative_elapsed_25,CONT_timestamp_Relative_elapsed_26,CONT_timestamp_Relative_elapsed_27,CONT_timestamp_Relative_elapsed_28,CONT_timestamp_Relative_elapsed_29,CONT_timestamp_Relative_elapsed_30,CONT_timestamp_Relative_elapsed_31,CONT_timestamp_Relative_elapsed_32,CONT_timestamp_Relative_elapsed_33,CONT_timestamp_Relative_elapsed_34,CONT_timestamp_Relative_elapsed_35,CONT_timestamp_Relative_elapsed_36,CONT_timestamp_Relative_elapsed_37,CONT_timestamp_Relative_elapsed_38,CONT_timestamp_Relative_elapsed_39,CONT_timestamp_Relative_elapsed_40,CONT_timestamp_Relative_elapsed_41,CONT_timestamp_Relative_elapsed_42,CONT_timestamp_Relative_elapsed_43,CONT_timestamp_Relative_elapsed_44,CONT_timestamp_Relative_elapsed_45,CONT_timestamp_Relative_elapsed_46,CONT_timestamp_Relative_elapsed_47,CONT_timestamp_Relative_elapsed_48,CONT_timestamp_Relative_elapsed_49,CONT_timestamp_Relative_elapsed_50,CONT_timestamp_Relative_elapsed_51,CONT_timestamp_Relative_elapsed_52,CONT_timestamp_Relative_elapsed_53,CONT_timestamp_Relative_elapsed_54,CONT_timestamp_Relative_elapsed_55,CONT_timestamp_Relative_elapsed_56,CONT_timestamp_Relative_elapsed_57,CONT_timestamp_Relative_elapsed_58,CONT_timestamp_Relative_elapsed_59,CONT_timestamp_Relative_elapsed_60,CONT_timestamp_Relative_elapsed_61,CONT_timestamp_Relative_elapsed_62,CONT_timestamp_Relative_elapsed_63
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755,-0.33455902338027954
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755,-0.33455902338027954,-0.33455902338027954
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,15.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755,-0.33455902338027954,-0.33455902338027954,-0.3345572054386139
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755,-0.33455902338027954,-0.33455902338027954,-0.3345572054386139,-0.3345572054386139
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755,-0.33455902338027954,-0.33455902338027954,-0.3345572054386139,-0.3345572054386139,-0.3345572054386139
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755,-0.33455902338027954,-0.33455902338027954,-0.3345572054386139,-0.3345572054386139,-0.3345572054386139,-0.33455538749694824
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201548933982849,-0.5201058387756348,-0.5201031565666199,-0.5087977051734924,-0.508488118648529,-0.49951496720314026,-0.4991908669471741,-0.49908918142318726,-0.49908918142318726,-0.4990882873535156,-0.4990882873535156,-0.4990882873535156,-0.4990873634815216,-0.49906468391418457,-0.4990537762641907,-0.3346443474292755,-0.33455902338027954,-0.33455902338027954,-0.3345572054386139,-0.3345572054386139,-0.3345572054386139,-0.33455538749694824,-0.3345435857772827
